date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:15:32	138244/138244	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:31%20GMT	https://open.spotify.com/track/0mflMxspEfB0VbI1kyLiAv	D:/fjwbfhba/open.spotify.com/track/0mflMxspEfB0VbI1kyLiAv.html	(from https://open.spotify.com/playlist/37i9dQZF1DX18jTM2l2fJY)
15:15:33	136504/136504	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:32%20GMT	https://open.spotify.com/track/3hRV0jL3vUpRrcy398teAU	D:/fjwbfhba/open.spotify.com/track/3hRV0jL3vUpRrcy398teAU.html	(from https://open.spotify.com/playlist/37i9dQZF1DX18jTM2l2fJY)
15:15:33	172635/172635	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:32%20GMT	https://open.spotify.com/track/5IZXB5IKAD2qlvTPJYDCFB	D:/fjwbfhba/open.spotify.com/track/5IZXB5IKAD2qlvTPJYDCFB.html	(from https://open.spotify.com/playlist/37i9dQZF1DX18jTM2l2fJY)
15:15:34	108234/108234	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:33%20GMT	https://open.spotify.com/track/0cQVqPuHQP4KEwc7ZUQmj6	D:/fjwbfhba/open.spotify.com/track/0cQVqPuHQP4KEwc7ZUQmj6.html	(from https://open.spotify.com/playlist/37i9dQZF1DX18jTM2l2fJY)
15:15:35	153718/153718	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:34%20GMT	https://open.spotify.com/track/2HRgqmZQC0MC7GeNuDIXHN	D:/fjwbfhba/open.spotify.com/track/2HRgqmZQC0MC7GeNuDIXHN.html	(from https://open.spotify.com/playlist/37i9dQZF1DX18jTM2l2fJY)
15:15:35	168176/168176	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:34%20GMT	https://open.spotify.com/track/2OzhQlSqBEmt7hmkYxfT6m	D:/fjwbfhba/open.spotify.com/track/2OzhQlSqBEmt7hmkYxfT6m.html	(from https://open.spotify.com/playlist/37i9dQZF1DX18jTM2l2fJY)
15:15:35	760/760	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Dec%202024%2010:15:35%20GMT	https://open.spotify.com/oembed?url=https%3A%2F%2Fopen.spotify.com%2Fplaylist%2F37i9dQZF1DX18jTM2l2fJY	D:/fjwbfhba/open.spotify.com/oembed51d0.json	(from https://open.spotify.com/playlist/37i9dQZF1DX18jTM2l2fJY)
15:15:36	2553/2553	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Dec%202024%2010:15:35%20GMT	https://open.spotify.com/playlist/android-app://com.spotify.music/spotify/playlist/37i9dQZF1DX18jTM2l2fJY	D:/fjwbfhba/open.spotify.com/playlist/android-app_/com.spotify.music/spotify/playlist/37i9dQZF1DX18jTM2l2fJY	(from https://open.spotify.com/playlist/37i9dQZF1DX18jTM2l2fJY)
15:15:38	124330/124330	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:37%20GMT	https://open.spotify.com/track/77DRzu7ERs0TX3roZcre7Q	D:/fjwbfhba/open.spotify.com/track/77DRzu7ERs0TX3roZcre7Q.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:15:39	221938/221938	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:38%20GMT	https://open.spotify.com/track/28drn6tQo95MRvO0jQEo5C	D:/fjwbfhba/open.spotify.com/track/28drn6tQo95MRvO0jQEo5C.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:15:39	142779/142779	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:38%20GMT	https://open.spotify.com/track/31TVho4kOuAeRmLYGIEuWn	D:/fjwbfhba/open.spotify.com/track/31TVho4kOuAeRmLYGIEuWn.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:15:40	191398/191398	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:39%20GMT	https://open.spotify.com/track/4OssqCixV2Xsxd43wMIQyS	D:/fjwbfhba/open.spotify.com/track/4OssqCixV2Xsxd43wMIQyS.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:15:41	190032/190032	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:40%20GMT	https://open.spotify.com/track/724YXkrlOINBst64isK3KP	D:/fjwbfhba/open.spotify.com/track/724YXkrlOINBst64isK3KP.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:15:42	122191/122191	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:40%20GMT	https://open.spotify.com/track/2MjXWroB9wlTG2kqv3avfS	D:/fjwbfhba/open.spotify.com/track/2MjXWroB9wlTG2kqv3avfS.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:15:43	143109/143109	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:41%20GMT	https://open.spotify.com/track/3QQvSQKV8YmQxGolwwWe59	D:/fjwbfhba/open.spotify.com/track/3QQvSQKV8YmQxGolwwWe59.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:15:44	149638/149638	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:42%20GMT	https://open.spotify.com/track/6EUcP55GlbmsmCzfL2vxtZ	D:/fjwbfhba/open.spotify.com/track/6EUcP55GlbmsmCzfL2vxtZ.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:15:46	200130/200130	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:44%20GMT	https://open.spotify.com/track/2tudvzsrR56uom6smgOcSf	D:/fjwbfhba/open.spotify.com/track/2tudvzsrR56uom6smgOcSf.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:15:47	124083/124083	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:45%20GMT	https://open.spotify.com/track/3eh51r6rFWAlGQRlHx9QnQ	D:/fjwbfhba/open.spotify.com/track/3eh51r6rFWAlGQRlHx9QnQ.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:15:48	145411/145411	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:46%20GMT	https://open.spotify.com/track/52eIcoLUM25zbQupAZYoFh	D:/fjwbfhba/open.spotify.com/track/52eIcoLUM25zbQupAZYoFh.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:15:49	140837/140837	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:48%20GMT	https://open.spotify.com/track/6bryx7HyB4lVDc0KQXuoJ0	D:/fjwbfhba/open.spotify.com/track/6bryx7HyB4lVDc0KQXuoJ0.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:15:51	123011/123011	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:49%20GMT	https://open.spotify.com/track/0SdBkFh6u5IHIXqlBu0NyI	D:/fjwbfhba/open.spotify.com/track/0SdBkFh6u5IHIXqlBu0NyI.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:15:52	145042/145042	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:50%20GMT	https://open.spotify.com/track/7iabz12vAuVQYyekFIWJxD	D:/fjwbfhba/open.spotify.com/track/7iabz12vAuVQYyekFIWJxD.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:15:54	125304/125304	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:51%20GMT	https://open.spotify.com/track/7sTyAjxDXq9afwfSQy6D0s	D:/fjwbfhba/open.spotify.com/track/7sTyAjxDXq9afwfSQy6D0s.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:15:58	167538/167538	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:53%20GMT	https://open.spotify.com/track/3lUYO6zvXI88sNDpyKvIJ2	D:/fjwbfhba/open.spotify.com/track/3lUYO6zvXI88sNDpyKvIJ2.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:15:59	141133/141133	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:56%20GMT	https://open.spotify.com/track/1u6C9Afnnc0KSrsIXKcRP3	D:/fjwbfhba/open.spotify.com/track/1u6C9Afnnc0KSrsIXKcRP3.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:15:59	183701/183701	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:58%20GMT	https://open.spotify.com/track/0i1bokCJ95evU1gb5HcXFy	D:/fjwbfhba/open.spotify.com/track/0i1bokCJ95evU1gb5HcXFy.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:16:01	123993/123993	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:15:59%20GMT	https://open.spotify.com/track/57wp7VFnV8X0pSVnYArGeJ	D:/fjwbfhba/open.spotify.com/track/57wp7VFnV8X0pSVnYArGeJ.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:16:01	151407/151407	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:00%20GMT	https://open.spotify.com/track/1JF8LkQWZ8grXb2emqrNKn	D:/fjwbfhba/open.spotify.com/track/1JF8LkQWZ8grXb2emqrNKn.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:16:02	121158/121158	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:01%20GMT	https://open.spotify.com/track/487JCvAXVblflZyDJn3fSp	D:/fjwbfhba/open.spotify.com/track/487JCvAXVblflZyDJn3fSp.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:16:03	148744/148744	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:02%20GMT	https://open.spotify.com/track/7CwO2esrH095tjxmJVMY2E	D:/fjwbfhba/open.spotify.com/track/7CwO2esrH095tjxmJVMY2E.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:16:04	120084/120084	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:02%20GMT	https://open.spotify.com/track/2hrycoFU1mZw6YPvMcn8yC	D:/fjwbfhba/open.spotify.com/track/2hrycoFU1mZw6YPvMcn8yC.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:16:04	124759/124759	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:03%20GMT	https://open.spotify.com/track/1wFFFzJ5EsKbBWZriAcubN	D:/fjwbfhba/open.spotify.com/track/1wFFFzJ5EsKbBWZriAcubN.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:16:17	173209/173209	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:04%20GMT	https://open.spotify.com/track/5In8B6Om5OKrhwBMB4tXSi	D:/fjwbfhba/open.spotify.com/track/5In8B6Om5OKrhwBMB4tXSi.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:16:18	190346/190346	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:05%20GMT	https://open.spotify.com/track/2aYHxnMF2umAavtgBvmkY1	D:/fjwbfhba/open.spotify.com/track/2aYHxnMF2umAavtgBvmkY1.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:16:19	141218/141218	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:17%20GMT	https://open.spotify.com/track/5zHqXGQkZ1BSGePTAg6xSF	D:/fjwbfhba/open.spotify.com/track/5zHqXGQkZ1BSGePTAg6xSF.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:16:20	144818/144818	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:19%20GMT	https://open.spotify.com/track/2t4H61OtTYgmDe61KxkjKH	D:/fjwbfhba/open.spotify.com/track/2t4H61OtTYgmDe61KxkjKH.html	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:16:21	802/802	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Dec%202024%2010:16:19%20GMT	https://open.spotify.com/oembed?url=https%3A%2F%2Fopen.spotify.com%2Fplaylist%2F37i9dQZF1DWZFV9Asvj1J9	D:/fjwbfhba/open.spotify.com/oembede3e1.json	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:16:22	2553/2553	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Dec%202024%2010:16:20%20GMT	https://open.spotify.com/playlist/android-app://com.spotify.music/spotify/playlist/37i9dQZF1DWZFV9Asvj1J9	D:/fjwbfhba/open.spotify.com/playlist/android-app_/com.spotify.music/spotify/playlist/37i9dQZF1DWZFV9Asvj1J9	(from https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9)
15:16:26	135140/135140	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:25%20GMT	https://open.spotify.com/track/6m94NnMDxM5KM5Ut5vgfhR	D:/fjwbfhba/open.spotify.com/track/6m94NnMDxM5KM5Ut5vgfhR.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:28	127085/127085	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:25%20GMT	https://open.spotify.com/track/1bjeWoagtHmUKputLVyDxQ	D:/fjwbfhba/open.spotify.com/track/1bjeWoagtHmUKputLVyDxQ.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:29	167387/167387	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:26%20GMT	https://open.spotify.com/track/4t4rGgiVX7woTmlnW9SHJ7	D:/fjwbfhba/open.spotify.com/track/4t4rGgiVX7woTmlnW9SHJ7.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:31	147061/147061	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:29%20GMT	https://open.spotify.com/track/7tr8SXmP9j0uVqUU0qoapb	D:/fjwbfhba/open.spotify.com/track/7tr8SXmP9j0uVqUU0qoapb.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:32	130058/130058	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:29%20GMT	https://open.spotify.com/track/7axl6v0Yv4ksLVMt6XItpc	D:/fjwbfhba/open.spotify.com/track/7axl6v0Yv4ksLVMt6XItpc.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:32	137123/137123	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:31%20GMT	https://open.spotify.com/track/2uvE4L5ZsYKpv8hbK4TIOt	D:/fjwbfhba/open.spotify.com/track/2uvE4L5ZsYKpv8hbK4TIOt.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:33	126616/126616	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:32%20GMT	https://open.spotify.com/track/2oVVaVY0LkzwAYYcyzon6Z	D:/fjwbfhba/open.spotify.com/track/2oVVaVY0LkzwAYYcyzon6Z.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:34	137399/137399	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:32%20GMT	https://open.spotify.com/track/1eDI5oU04SLsXl0TfxfwYf	D:/fjwbfhba/open.spotify.com/track/1eDI5oU04SLsXl0TfxfwYf.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:35	131900/131900	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:33%20GMT	https://open.spotify.com/track/7wCWK3AapKQoHZbghyIrP4	D:/fjwbfhba/open.spotify.com/track/7wCWK3AapKQoHZbghyIrP4.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:36	138897/138897	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:34%20GMT	https://open.spotify.com/track/2nUm1FJaMqdSp0ODkadQn4	D:/fjwbfhba/open.spotify.com/track/2nUm1FJaMqdSp0ODkadQn4.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:37	117791/117791	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:35%20GMT	https://open.spotify.com/track/4HMop4Re0iucehmF7mgV27	D:/fjwbfhba/open.spotify.com/track/4HMop4Re0iucehmF7mgV27.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:37	140710/140710	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:36%20GMT	https://open.spotify.com/track/1zhMHgotgZXkLCXpqNRnPK	D:/fjwbfhba/open.spotify.com/track/1zhMHgotgZXkLCXpqNRnPK.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:38	118800/118800	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:37%20GMT	https://open.spotify.com/track/6SSSGEgfuqTP75xaNOwsTo	D:/fjwbfhba/open.spotify.com/track/6SSSGEgfuqTP75xaNOwsTo.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:39	194225/194225	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:37%20GMT	https://open.spotify.com/track/3jK1QRugwuAKAKOrtac7a2	D:/fjwbfhba/open.spotify.com/track/3jK1QRugwuAKAKOrtac7a2.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:41	139178/139178	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:38%20GMT	https://open.spotify.com/track/2x7cfyDxSXc1xxqxZM3hbc	D:/fjwbfhba/open.spotify.com/track/2x7cfyDxSXc1xxqxZM3hbc.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:43	114929/114929	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:40%20GMT	https://open.spotify.com/track/5utUZ5nv6y6dR8irsnOQEj	D:/fjwbfhba/open.spotify.com/track/5utUZ5nv6y6dR8irsnOQEj.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:44	131366/131366	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:42%20GMT	https://open.spotify.com/track/2KGhXTEvSQ2SlW1sH9nb2h	D:/fjwbfhba/open.spotify.com/track/2KGhXTEvSQ2SlW1sH9nb2h.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:45	143840/143840	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:43%20GMT	https://open.spotify.com/track/5Nt2FMqnKI2mlp7lztURNo	D:/fjwbfhba/open.spotify.com/track/5Nt2FMqnKI2mlp7lztURNo.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:46	132142/132142	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:43%20GMT	https://open.spotify.com/track/0FK76UEefHKQ78AXEWJY31	D:/fjwbfhba/open.spotify.com/track/0FK76UEefHKQ78AXEWJY31.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:46	147107/147107	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:45%20GMT	https://open.spotify.com/track/0oMlowcYGs70fDAfRf8eKJ	D:/fjwbfhba/open.spotify.com/track/0oMlowcYGs70fDAfRf8eKJ.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:47	129620/129620	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:46%20GMT	https://open.spotify.com/track/40ds3xedbMkWhszkGnZwxi	D:/fjwbfhba/open.spotify.com/track/40ds3xedbMkWhszkGnZwxi.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:48	122432/122432	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:46%20GMT	https://open.spotify.com/track/1nx6LKAkJ595JFmvFNDn5s	D:/fjwbfhba/open.spotify.com/track/1nx6LKAkJ595JFmvFNDn5s.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:49	131374/131374	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:47%20GMT	https://open.spotify.com/track/0WkfQ4SJqsKrixNQNYSMsq	D:/fjwbfhba/open.spotify.com/track/0WkfQ4SJqsKrixNQNYSMsq.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:50	120847/120847	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:48%20GMT	https://open.spotify.com/track/6bAhP5wDZy04YjQ1NTcyO5	D:/fjwbfhba/open.spotify.com/track/6bAhP5wDZy04YjQ1NTcyO5.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:52	138452/138452	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:49%20GMT	https://open.spotify.com/track/677qOFSBpe68eqAbKu9ggT	D:/fjwbfhba/open.spotify.com/track/677qOFSBpe68eqAbKu9ggT.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:54	154080/154080	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:51%20GMT	https://open.spotify.com/track/2WFPw4XpswToe0t3MhzhCN	D:/fjwbfhba/open.spotify.com/track/2WFPw4XpswToe0t3MhzhCN.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:55	137091/137091	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:50%20GMT	https://open.spotify.com/track/2iksjpqL3eraxCBKqNHuqd	D:/fjwbfhba/open.spotify.com/track/2iksjpqL3eraxCBKqNHuqd.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:56	136025/136025	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:53%20GMT	https://open.spotify.com/track/7J7dAsQVT4ya3V0U0jOzt2	D:/fjwbfhba/open.spotify.com/track/7J7dAsQVT4ya3V0U0jOzt2.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:56	788/788	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Dec%202024%2010:16:55%20GMT	https://open.spotify.com/oembed?url=https%3A%2F%2Fopen.spotify.com%2Fplaylist%2F37i9dQZF1DXcSC8oOed07w	D:/fjwbfhba/open.spotify.com/oembed589b.json	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:56	154501/154501	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:54%20GMT	https://open.spotify.com/track/1Y7vNzQrybb2ICYKmbOfdt	D:/fjwbfhba/open.spotify.com/track/1Y7vNzQrybb2ICYKmbOfdt.html	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:56	2553/2553	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Dec%202024%2010:16:55%20GMT	https://open.spotify.com/playlist/android-app://com.spotify.music/spotify/playlist/37i9dQZF1DXcSC8oOed07w	D:/fjwbfhba/open.spotify.com/playlist/android-app_/com.spotify.music/spotify/playlist/37i9dQZF1DXcSC8oOed07w	(from https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w)
15:16:59	177343/177343	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:58%20GMT	https://open.spotify.com/track/7iQXYTyuG13aoeHxGG28Nh	D:/fjwbfhba/open.spotify.com/track/7iQXYTyuG13aoeHxGG28Nh.html	(from https://open.spotify.com/playlist/37i9dQZF1DX9lzz0FRAxgl)
15:17:01	179617/179617	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:59%20GMT	https://open.spotify.com/track/2aYZaN5SmkRDLsrrV8GkBQ	D:/fjwbfhba/open.spotify.com/track/2aYZaN5SmkRDLsrrV8GkBQ.html	(from https://open.spotify.com/playlist/37i9dQZF1DX9lzz0FRAxgl)
15:17:03	169468/169468	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:16:59%20GMT	https://open.spotify.com/track/4gU4FIc5N5nqg6W29LwXIs	D:/fjwbfhba/open.spotify.com/track/4gU4FIc5N5nqg6W29LwXIs.html	(from https://open.spotify.com/playlist/37i9dQZF1DX9lzz0FRAxgl)
15:17:04	124678/124678	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:17:02%20GMT	https://open.spotify.com/track/2HYFX63wP3otVIvopRS99Z	D:/fjwbfhba/open.spotify.com/track/2HYFX63wP3otVIvopRS99Z.html	(from https://open.spotify.com/playlist/37i9dQZF1DX9lzz0FRAxgl)
15:17:04	148872/148872	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:17:03%20GMT	https://open.spotify.com/track/22DH8NChecsgPxDjA4pqer	D:/fjwbfhba/open.spotify.com/track/22DH8NChecsgPxDjA4pqer.html	(from https://open.spotify.com/playlist/37i9dQZF1DX9lzz0FRAxgl)
15:17:05	146749/146749	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:17:04%20GMT	https://open.spotify.com/track/2500EpUpryOBJX0rO8fDuB	D:/fjwbfhba/open.spotify.com/track/2500EpUpryOBJX0rO8fDuB.html	(from https://open.spotify.com/playlist/37i9dQZF1DX9lzz0FRAxgl)
15:17:06	141946/141946	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:17:05%20GMT	https://open.spotify.com/track/5oO3drDxtziYU2H1X23ZIp	D:/fjwbfhba/open.spotify.com/track/5oO3drDxtziYU2H1X23ZIp.html	(from https://open.spotify.com/playlist/37i9dQZF1DX9lzz0FRAxgl)
15:17:06	123928/123928	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:17:05%20GMT	https://open.spotify.com/track/4ZJ4vzLQekI0WntDbanNC7	D:/fjwbfhba/open.spotify.com/track/4ZJ4vzLQekI0WntDbanNC7.html	(from https://open.spotify.com/playlist/37i9dQZF1DX9lzz0FRAxgl)
